2.621498191729187965e-03 2.729585394263267517e-03
9.750155806541442871e-01 9.746717810630798340e-01
9.998959302902221680e-01 9.998936653137207031e-01
1.418770253658294678e-01 1.426392644643783569e-01
9.621923527447506785e-05 9.720481466501951218e-05
6.188952102093026042e-05 6.305007264018058777e-05
1.751388256643338082e-09 1.797735849073944792e-09
6.015116232447326183e-04 5.974908126518130302e-04
1.000000000000000000e+00 1.000000000000000000e+00
1.423648465424776077e-02 1.431832276284694672e-02
3.957844910473795608e-06 4.118360720894997939e-06
9.033941030502319336e-01 9.028825759887695312e-01
9.998353719711303711e-01 9.998294115066528320e-01
9.848809242248535156e-01 9.842915534973144531e-01
2.839255519211292267e-02 2.861101366579532623e-02
9.961915016174316406e-01 9.961166381835937500e-01
2.189950319007039070e-03 2.193714026361703873e-03
2.116867108270525932e-05 2.124925049429293722e-05
1.000000000000000000e+00 1.000000000000000000e+00
1.145608574151992798e-01 1.184906885027885437e-01
1.703896123217418790e-05 1.737105776555836201e-05
9.999992847442626953e-01 9.999992847442626953e-01
9.116467833518981934e-01 9.103587269783020020e-01
1.000000000000000000e+00 1.000000000000000000e+00
4.287917590439782600e-11 4.629045410875498590e-11
8.254239305949262473e-12 8.935351590577678138e-12
2.604249971227545757e-07 2.710110038606217131e-07
2.248047614727965993e-08 2.267226939522970497e-08
5.421376600861549377e-02 5.328859016299247742e-02
8.239316344261169434e-01 8.256233334541320801e-01
3.165757880196906626e-05 3.339370232424698770e-05
1.062846975401043892e-03 1.091107376851141453e-03
7.277680613029346816e-18 7.964145395677916188e-18
1.000000000000000000e+00 1.000000000000000000e+00
9.998955726623535156e-01 9.998928308486938477e-01
9.903700947761535645e-01 9.904112815856933594e-01
3.727777364136847238e-13 3.894253355115478987e-13
4.602461922331713140e-05 4.695198367699049413e-05
9.999959468841552734e-01 9.999958276748657227e-01
1.208760932058794424e-05 1.278006220672978088e-05
2.304120920598506927e-03 2.276182407513260841e-03
4.868295582127757370e-05 4.993099719285964966e-05
2.029443712672218680e-04 2.058891986962407827e-04
1.650104164419019526e-09 1.773838853580400610e-09
8.923975825309753418e-01 8.928665518760681152e-01
1.089366833184612915e-06 1.111129222408635542e-06
8.375455990972113796e-07 8.527129011781653389e-07
9.509308338165283203e-01 9.514590501785278320e-01
1.668564975261688232e-02 1.706146448850631714e-02
1.684805494733154774e-03 1.754938391968607903e-03
2.852309048175811768e-01 2.794326841831207275e-01
4.255044132150942460e-06 4.378105586511082947e-06
1.805871099359868115e-12 1.905445636343761073e-12
1.124816983938217163e-01 1.127048954367637634e-01
1.402195810939305901e-15 1.538108494194244391e-15
8.085891604423522949e-01 8.095129728317260742e-01
4.566857469967544603e-08 4.675299436485147453e-08
3.840585850412026048e-05 3.879413270624354482e-05
7.799127342877909541e-05 7.955517503432929516e-05
9.996788501739501953e-01 9.996713399887084961e-01
4.772112927042826414e-09 4.905279737954515440e-09
5.105812451802194118e-04 5.102776340208947659e-04
4.245577292749658227e-05 4.330516094341874123e-05
3.247848212595272344e-07 3.321683550439047394e-07
9.684158563613891602e-01 9.678909182548522949e-01
9.999855756759643555e-01 9.999853372573852539e-01
8.864300847053527832e-01 8.869711160659790039e-01
3.053833097510505468e-08 3.128519665551721118e-08
1.290736161172389984e-02 1.296048890799283981e-02
7.973137883254821645e-08 8.178000854286437971e-08
9.126421355176717043e-05 9.158442844636738300e-05
4.481804370880126953e-02 4.422809556126594543e-02
1.000000000000000000e+00 1.000000000000000000e+00
5.383149385452270508e-01 5.427154302597045898e-01
9.999965429306030273e-01 9.999964237213134766e-01
9.999783039093017578e-01 9.999778270721435547e-01
4.431282245016230107e-16 4.891640681382002087e-16
1.242960710078477859e-02 1.217247452586889267e-02
9.999991655349731445e-01 9.999991655349731445e-01
9.999926090240478516e-01 9.999923706054687500e-01
9.999948740005493164e-01 9.999947547912597656e-01
5.574202165007591248e-02 5.681369826197624207e-02
5.188507930142804980e-05 5.290175249683670700e-05
9.377621412277221680e-01 9.384551048278808594e-01
7.331090595696920786e-12 7.828233720974520082e-12
3.571488335728645325e-02 3.655716404318809509e-02
9.878651499748229980e-01 9.875380992889404297e-01
9.999758005142211914e-01 9.999750852584838867e-01
3.975034132963628508e-07 4.086714682216552319e-07
9.999982118606567383e-01 9.999980926513671875e-01
9.998425245285034180e-01 9.998390674591064453e-01
7.396471482934430242e-05 7.407333760056644678e-05
6.216164231300354004e-01 6.170972585678100586e-01
9.826367497444152832e-01 9.827069044113159180e-01
9.999934434890747070e-01 9.999930858612060547e-01
8.126792907714843750e-01 8.105946183204650879e-01
6.791397184133529663e-02 6.708347052335739136e-02
6.864974857307970524e-04 6.901930901221930981e-04
9.934787750244140625e-01 9.934276938438415527e-01
2.367097884416580200e-03 2.355249831452965736e-03
1.032986612914399416e-10 1.108473729471981528e-10
1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00
1.415813118219375610e-01 1.401325762271881104e-01
9.999722242355346680e-01 9.999715089797973633e-01
1.000000000000000000e+00 1.000000000000000000e+00
9.991081357002258301e-01 9.990947246551513672e-01
1.079797293246365086e-10 1.128423604557227122e-10
2.724438719451427460e-02 2.683751843869686127e-02
6.109884977340698242e-01 6.107237935066223145e-01
9.971379041671752930e-01 9.970122575759887695e-01
1.137138623744249344e-02 1.122675091028213501e-02
8.189471714104001876e-07 8.583040767007332761e-07
9.414790868759155273e-01 9.407758712768554688e-01
9.997728466987609863e-01 9.997608065605163574e-01
1.279260069131851196e-01 1.300797462463378906e-01
6.930504889597621787e-14 7.392189345454408533e-14
1.531964662717655301e-04 1.572284963913261890e-04
9.999618530273437500e-01 9.999603033065795898e-01
2.243341668872744776e-06 2.282793047925224528e-06
3.611195087432861328e-01 3.578732907772064209e-01
9.999892711639404297e-01 9.999890327453613281e-01
1.301435870118439198e-03 1.307990169152617455e-03
9.518888592720031738e-01 9.516587257385253906e-01
2.474457254088248057e-15 2.668391376592750899e-15
9.999639987945556641e-01 9.999630451202392578e-01
1.626211968905333372e-12 1.739785724340359163e-12
6.879705935716629028e-02 6.997431069612503052e-02
3.471049712970852852e-04 3.556128067430108786e-04
9.986796975135803223e-01 9.986336827278137207e-01
1.214459091424942017e-01 1.209715157747268677e-01
9.994127750396728516e-01 9.993811845779418945e-01
8.331524729728698730e-01 8.334673643112182617e-01
7.370061874389648438e-01 7.350963354110717773e-01
1.067068427801132202e-03 1.082397648133337498e-03
9.780605435371398926e-01 9.781135320663452148e-01
1.201776103698648512e-04 1.207891618832945824e-04
7.120491471141576767e-03 7.381370291113853455e-03
5.076387424196582288e-06 5.092286755825625733e-06
9.652684926986694336e-01 9.648158550262451172e-01
7.494870424270629883e-01 7.475765943527221680e-01
3.013282418251037598e-01 3.048418760299682617e-01
9.982889294624328613e-01 9.981978535652160645e-01
9.999697208404541016e-01 9.999688863754272461e-01
1.000000000000000000e+00 1.000000000000000000e+00
2.981858722439331602e-18 3.289254134110215778e-18
1.423904397168662683e-12 1.501552354676860546e-12
8.060958236455917358e-03 8.345835842192173004e-03
9.577642679214477539e-01 9.572129249572753906e-01
2.398653293766983552e-07 2.471370237344672205e-07
9.999606609344482422e-01 9.999583959579467773e-01
1.210780912650703117e-14 1.292961912665799296e-14
9.890792965888977051e-01 9.885525703430175781e-01
6.012577214278280735e-04 6.050097290426492691e-04
8.413824616582132876e-06 8.583453563915099949e-06
2.036927526205545291e-06 2.026292804657714441e-06
9.993053674697875977e-01 9.992676377296447754e-01
3.467397675649408484e-07 3.553261933575413423e-07
9.999655485153198242e-01 9.999649524688720703e-01
1.136051014327676967e-05 1.145590067608281970e-05
1.000000000000000000e+00 1.000000000000000000e+00
9.453085064888000488e-01 9.430526494979858398e-01
3.422260779341150527e-14 3.682420511639909744e-14
2.267710019765445395e-09 2.390752040781762844e-09
9.999340772628784180e-01 9.999325275421142578e-01
1.000000000000000000e+00 1.000000000000000000e+00
9.999982118606567383e-01 9.999980926513671875e-01
9.989765882492065430e-01 9.989424347877502441e-01
9.999991655349731445e-01 9.999991655349731445e-01
1.287776996150569175e-09 1.318114617454568815e-09
6.992615526542067528e-04 7.055733585730195045e-04
4.664731250159093179e-07 4.794906658389663789e-07
1.922809134136116427e-12 2.021561737453048124e-12
2.252799022244289517e-04 2.294760633958503604e-04
1.000000000000000000e+00 1.000000000000000000e+00
9.999964237213134766e-01 9.999964237213134766e-01
9.998262524604797363e-01 9.998224377632141113e-01
8.670827944534664766e-10 8.980603483088600569e-10
9.999890327453613281e-01 9.999887943267822266e-01
9.966402053833007812e-01 9.966083765029907227e-01
1.777684360604325775e-06 1.817721454244747292e-06
8.383300155401229858e-06 8.718330718693323433e-06
1.000000000000000000e+00 1.000000000000000000e+00
9.999996423721313477e-01 9.999995231628417969e-01
1.000000000000000000e+00 1.000000000000000000e+00
1.734909715889187964e-10 1.832080598340724009e-10
1.109866716433316469e-04 1.121274472097866237e-04
5.326287150382995605e-01 5.346214771270751953e-01
9.337174367018974408e-10 9.627360020303399324e-10
1.868616044521331787e-02 1.897296868264675140e-02
6.346807479858398438e-01 6.332714557647705078e-01
6.945969488469927455e-08 7.399913926064982661e-08
1.124866321333684027e-04 1.134858175646513700e-04
8.715623698662966490e-05 8.746162347961217165e-05
8.927587835660943938e-11 9.623243174550211165e-11
6.214460134506225586e-01 6.163230538368225098e-01
9.999989271163940430e-01 9.999988079071044922e-01
9.979296922683715820e-01 9.978960752487182617e-01
7.128645393095212057e-06 7.339075182244414464e-06
8.055387468175467802e-09 8.311631383151052432e-09
1.560912551212823018e-06 1.576235149514104705e-06
7.546146662207320333e-06 7.684961019549518824e-06
6.769877103351973346e-08 6.950090636337336036e-08
9.986899495124816895e-01 9.986962676048278809e-01
9.899513125419616699e-01 9.900385141372680664e-01
3.357174396514892578e-01 3.338368833065032959e-01
9.999200105667114258e-01 9.999179840087890625e-01
9.183053374290466309e-01 9.183378219604492188e-01
8.581315875053405762e-01 8.567507266998291016e-01
1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00
8.937383890151977539e-01 8.904661536216735840e-01
9.967293739318847656e-01 9.966944456100463867e-01
2.303823384863790125e-05 2.390601730439811945e-05
8.289302649846998390e-18 9.087675043206641770e-18
1.810712553560733795e-02 1.809402741491794586e-02
9.679007530212402344e-01 9.674482345581054688e-01
2.535428404808044434e-01 2.524764835834503174e-01
2.716867625713348389e-01 2.716239392757415771e-01
9.867984652519226074e-01 9.869288206100463867e-01
9.997517466545104980e-01 9.997465014457702637e-01
1.000000000000000000e+00 1.000000000000000000e+00
6.612452807530644350e-07 6.905270311108324677e-07
7.382538318634033203e-01 7.363588809967041016e-01
9.999903440475463867e-01 9.999901056289672852e-01
9.999884366989135742e-01 9.999881982803344727e-01
1.000000000000000000e+00 1.000000000000000000e+00
6.750972829649981577e-07 6.884136496410064865e-07
9.090483188629150391e-01 9.087460041046142578e-01
5.065760699807242418e-09 5.249504830828755075e-09
7.509148563258349895e-04 7.564591942355036736e-04
9.612404704093933105e-01 9.600693583488464355e-01
1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00
2.451265230774879456e-02 2.491047047078609467e-02
1.708053201436996460e-01 1.713855415582656860e-01
7.515268325805664062e-01 7.485377192497253418e-01
1.000000000000000000e+00 1.000000000000000000e+00
9.999992847442626953e-01 9.999992847442626953e-01
9.997752308845520020e-01 9.997712969779968262e-01
2.352250274270772934e-03 2.360745100304484367e-03
2.681846758556538646e-11 2.890523757848040276e-11
1.402747547025323671e-14 1.535863687477431044e-14
9.980100989341735840e-01 9.979781508445739746e-01
9.999672174453735352e-01 9.999661445617675781e-01
9.999989271163940430e-01 9.999989271163940430e-01
9.662880897521972656e-01 9.658705592155456543e-01
1.000000000000000000e+00 1.000000000000000000e+00
1.419468167139503745e-12 1.513150282156372484e-12
1.000000000000000000e+00 1.000000000000000000e+00
5.325467884540557861e-02 5.339270830154418945e-02
9.556745290756225586e-01 9.540107846260070801e-01
6.754587888717651367e-01 6.744714379310607910e-01
1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00
1.294586318570725703e-13 1.394489179077501584e-13
9.881864190101623535e-01 9.880778193473815918e-01
1.178846112452447414e-03 1.201533013954758644e-03
1.032124734003737930e-16 1.134748334217312773e-16
1.162344217300415039e-02 1.168747246265411377e-02
1.739950857881922275e-05 1.774910924723371863e-05
5.454207439470337704e-06 5.655565473716706038e-06
2.634997508721426129e-05 2.665937972778920084e-05
1.000000000000000000e+00 1.000000000000000000e+00
3.668943643569946289e-01 3.712997436523437500e-01
8.182633609976619482e-05 8.339458145201206207e-05
1.930908532813191414e-03 1.980278408154845238e-03
1.000000000000000000e+00 1.000000000000000000e+00
9.617136716842651367e-01 9.613555669784545898e-01
7.449060082435607910e-01 7.463454604148864746e-01
9.999994039535522461e-01 9.999994039535522461e-01
3.322610791656188667e-05 3.389947960386052728e-05
1.408632329003012273e-06 1.470627353228337597e-06
9.823771715164184570e-01 9.821533560752868652e-01
9.633956551551818848e-01 9.632161259651184082e-01
9.999834299087524414e-01 9.999824762344360352e-01
7.104243999634128398e-17 7.688173955092462118e-17
9.363830089569091797e-02 9.358448535203933716e-02
8.780121058225631714e-02 8.780862390995025635e-02
6.678208708763122559e-03 6.800842005759477615e-03
5.442801632028586301e-15 5.831327598121134950e-15
8.001380562782287598e-01 7.995685338973999023e-01
3.404800584267536623e-13 3.709237778037888233e-13
3.137133717245887965e-07 3.229985736652452033e-07
5.256924487184733152e-05 5.324662924977019429e-05
5.601697787642478943e-02 5.587648600339889526e-02
9.984046816825866699e-01 9.983472824096679688e-01
9.923803806304931641e-01 9.921363592147827148e-01
3.054715096950531006e-01 3.035101592540740967e-01
9.318279623985290527e-01 9.310269951820373535e-01
6.863862276077270508e-02 6.850844621658325195e-02
9.999631643295288086e-01 9.999614953994750977e-01
1.000000000000000000e+00 1.000000000000000000e+00
9.999834299087524414e-01 9.999829530715942383e-01
5.680480389855802059e-04 5.725719965994358063e-04
4.659330248832702637e-01 4.704752862453460693e-01
1.732518057906418107e-06 1.766616264831100125e-06
2.962143863527444410e-10 3.080906085806134342e-10
2.064680160174248158e-08 2.118978947862615314e-08
5.708763183065457270e-06 5.807344678032677621e-06
1.212873579348183739e-09 1.274600869294317818e-09
7.112477078408119269e-07 7.166149202930682804e-07
1.609035238381295585e-09 1.657169290680826634e-09
6.164560204524605069e-07 6.334348086056706961e-07
2.258903508689513728e-09 2.335263316055602445e-09
7.764982728986069560e-05 7.634139183210209012e-05
1.000000000000000000e+00 1.000000000000000000e+00
6.066350731998682022e-03 6.174423266202211380e-03
9.999973773956298828e-01 9.999972581863403320e-01
8.360577048733830452e-04 8.448488661088049412e-04
1.000000000000000000e+00 1.000000000000000000e+00
2.473505772650241852e-02 2.490250207483768463e-02
1.686953851276484784e-06 1.757659219947527163e-06
2.464499537779829552e-08 2.591942482865761122e-08
5.632306565530598164e-04 5.719964974559843540e-04
6.521434897877043113e-06 6.683404535579029471e-06
1.391431610366479846e-16 1.541320575479130706e-16
9.990518689155578613e-01 9.990322589874267578e-01
6.188396946527063847e-05 6.249564466997981071e-05
7.519667148590087891e-01 7.472051978111267090e-01
9.999692440032958984e-01 9.999684095382690430e-01
7.313653081655502319e-02 7.298052310943603516e-02
1.000000000000000000e+00 9.999996423721313477e-01
1.000000000000000000e+00 1.000000000000000000e+00
9.999910593032836914e-01 9.999907016754150391e-01
9.962961077690124512e-01 9.962555170059204102e-01
2.608268754556775093e-03 2.582382643595337868e-03
9.863150119781494141e-01 9.858231544494628906e-01
9.421536326408386230e-01 9.420850872993469238e-01
9.999989271163940430e-01 9.999988079071044922e-01
9.996516704559326172e-01 9.996325969696044922e-01
2.029009759426116943e-01 2.034837752580642700e-01
9.994675517082214355e-01 9.994577765464782715e-01
9.996989965438842773e-01 9.996826648712158203e-01
4.371444717321537610e-08 4.571179346157805412e-08
2.570287510752677917e-02 2.568417601287364960e-02
7.863071971314639086e-08 8.068584378406740143e-08
9.983090162277221680e-01 9.982903599739074707e-01
1.052832885761745274e-04 1.081505834008567035e-04
2.183270081877708435e-02 2.237178198993206024e-02
1.000000000000000000e+00 1.000000000000000000e+00
3.606871759984642267e-04 3.565001243259757757e-04
9.975320100784301758e-01 9.974472522735595703e-01
3.115747570991516113e-01 3.103301823139190674e-01
4.832816720008850098e-01 4.769137799739837646e-01
9.989990592002868652e-01 9.989707469940185547e-01
9.999264478683471680e-01 9.999226331710815430e-01
9.461028575897216797e-01 9.447110295295715332e-01
1.000000000000000000e+00 1.000000000000000000e+00
9.522620439529418945e-01 9.520226716995239258e-01
4.902730142930522561e-05 4.974664261681027710e-05
1.643044197408016771e-05 1.653896106290630996e-05
2.016116166487336159e-03 2.022945554926991463e-03
1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00
1.082695052027702332e-01 1.066530644893646240e-01
9.999970197677612305e-01 9.999969005584716797e-01
7.165440358221530914e-03 7.474490907043218613e-03
1.000000000000000000e+00 1.000000000000000000e+00
9.995931982994079590e-01 9.995787739753723145e-01
1.793735271427010503e-09 1.859690623717824565e-09
5.162938833236694336e-01 5.128127336502075195e-01
9.987854361534118652e-01 9.987561702728271484e-01
3.722678627582354238e-07 3.805693040703772567e-07
2.925324649183380643e-09 3.033570949995123556e-09
7.763410685583949089e-04 7.784171612001955509e-04
1.000000000000000000e+00 1.000000000000000000e+00
1.209392066812142730e-04 1.212449715239927173e-04
9.997971653938293457e-01 9.997934699058532715e-01
1.425106838093270767e-10 1.459063703190821570e-10
9.699836969375610352e-01 9.695790410041809082e-01
4.173301160335540771e-02 4.133832082152366638e-02
3.957780791097320616e-06 4.018316303699975833e-06
1.000000000000000000e+00 1.000000000000000000e+00
1.496575656346976757e-03 1.498874044045805931e-03
8.280821442604064941e-01 8.278886079788208008e-01
9.992511868476867676e-01 9.992401599884033203e-01
4.394907018607369098e-14 4.714435290179182225e-14
2.539183618921470043e-08 2.549471744828224473e-08
1.617667480004192360e-12 1.724193379216976130e-12
4.107063284977023956e-15 4.362683428898268476e-15
5.619495511054992676e-01 5.562081336975097656e-01
1.000000000000000000e+00 1.000000000000000000e+00
4.549652710556983948e-02 4.540089517831802368e-02
2.188480794429779053e-01 2.190619409084320068e-01
1.095385756343603134e-03 1.125563518144190311e-03
5.414634074440982658e-09 5.529036339879667139e-09
9.999979734420776367e-01 9.999979734420776367e-01
1.490625663791433908e-06 1.495540914220327977e-06
9.998477697372436523e-01 9.998433589935302734e-01
1.101701127481646836e-04 1.094479302992112935e-04
3.078424744307994843e-02 3.099538944661617279e-02
7.319695405350046258e-10 7.415985603387298397e-10
3.298351541161537170e-02 3.374731168150901794e-02
1.000000000000000000e+00 1.000000000000000000e+00
9.999855756759643555e-01 9.999853372573852539e-01
9.999988079071044922e-01 9.999988079071044922e-01
8.384124157601036131e-06 8.594805876782629639e-06
5.157718551345169544e-04 5.120394635014235973e-04
1.820219010114669800e-01 1.782163232564926147e-01
1.022751927375793457e-01 1.019252017140388489e-01
9.651852250099182129e-01 9.639562964439392090e-01
9.999983310699462891e-01 9.999983310699462891e-01
1.161405305261098420e-09 1.202801636068784319e-09
9.524041414260864258e-01 9.509994387626647949e-01
8.589780889451503754e-03 8.677548728883266449e-03
7.167035021016232577e-11 7.619409964076950814e-11
9.465017914772033691e-01 9.467104077339172363e-01
1.015633344650268555e-01 1.018601283431053162e-01
1.410869136452674866e-02 1.411960553377866745e-02
1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00
6.698240041732788086e-01 6.644909977912902832e-01
9.999753236770629883e-01 9.999746084213256836e-01
5.825889275001827627e-06 6.063166893000015989e-06
2.499997057020664215e-02 2.516970410943031311e-02
1.000000000000000000e+00 1.000000000000000000e+00
1.552156980721974833e-08 1.615980771418890072e-08
5.784097538708010688e-06 5.910492291150148958e-06
1.922324059933089302e-07 1.993868892213868094e-07
1.000000000000000000e+00 1.000000000000000000e+00
3.781363773214252433e-07 3.848735730116459308e-07
4.315508661534295243e-08 4.418521726279323047e-08
4.203441203571856022e-04 4.267717595212161541e-04
9.964319467544555664e-01 9.962965846061706543e-01
9.650628566741943359e-01 9.645479321479797363e-01
1.000000000000000000e+00 1.000000000000000000e+00
2.330436018382897601e-06 2.378585350015782751e-06
1.070535480976104736e-01 1.053122729063034058e-01
1.515202967539153178e-07 1.587690263704644167e-07
1.367851183431412210e-07 1.372151103851138032e-07
5.117179243825376034e-04 5.201787571422755718e-04
1.106731893629753216e-12 1.168924007068083970e-12
3.375026881694793701e-01 3.359520137310028076e-01
3.347831070423126221e-01 3.323202431201934814e-01
1.006173714995384216e-01 9.894947707653045654e-02
4.554105004217490205e-08 4.771213468757196097e-08
6.202193706533742912e-12 6.446285345795832455e-12
7.589775323867797852e-01 7.527762055397033691e-01
1.326063182204961777e-03 1.338583533652126789e-03
2.555023046976225010e-14 2.761427188530205662e-14
1.000000000000000000e+00 1.000000000000000000e+00
1.426084317301956617e-08 1.464552212837588741e-08
2.380659105256199837e-03 2.390690147876739502e-03
3.928007363818153408e-10 4.060138614203623320e-10
5.619356670649722219e-06 5.737099854741245508e-06
1.153026785161159751e-09 1.188734111146061423e-09
7.501428626710548997e-05 7.465561793651431799e-05
2.347630652366206050e-04 2.344592940062284470e-04
2.305565183213786895e-10 2.424225264974211314e-10
1.016527458725085403e-14 1.093244588010622992e-14
9.033513379108626395e-06 9.155682164418976754e-06
9.998207688331604004e-01 9.998148083686828613e-01
9.999914169311523438e-01 9.999910593032836914e-01
1.000000000000000000e+00 1.000000000000000000e+00
1.978773269684097613e-07 2.030123340546197142e-07
2.026960464718285948e-05 2.064603177132084966e-05
7.357526337727904320e-04 7.266841712407767773e-04
9.979817867279052734e-01 9.979113936424255371e-01
1.181419566273689270e-01 1.176428496837615967e-01
4.178533907772674638e-11 4.435775011191189776e-11
2.231561951339244843e-02 2.206968329846858978e-02
3.158516292955937388e-08 3.220818101112854492e-08
3.282948743095877187e-18 3.625225327222356849e-18
9.999992847442626953e-01 9.999992847442626953e-01
8.123781532049179077e-02 8.122824132442474365e-02
1.000000000000000000e+00 1.000000000000000000e+00
3.584697842597961426e-02 3.667831048369407654e-02
1.624401676537934325e-12 1.682730452375047481e-12
9.202935099601745605e-01 9.189375638961791992e-01
9.997263550758361816e-01 9.997163414955139160e-01
1.000000000000000000e+00 1.000000000000000000e+00
1.036490425467491150e-01 1.027127653360366821e-01
5.838977017447177786e-07 5.855343374605581630e-07
9.982095956802368164e-01 9.981619715690612793e-01
5.505464528710035665e-09 5.675504954893995091e-09
5.812781182612525299e-06 5.894928108318708837e-06
9.999759197235107422e-01 9.999754428863525391e-01
9.999701976776123047e-01 9.999693632125854492e-01
2.365986583754420280e-03 2.373756607994437218e-03
9.339458983959048055e-09 9.578935866727533721e-09
5.693244934082031250e-01 5.694253444671630859e-01
9.999887943267822266e-01 9.999881982803344727e-01
1.000000000000000000e+00 1.000000000000000000e+00
2.119187265634536743e-02 2.097242884337902069e-02
7.988233013435375174e-13 8.574341865859314016e-13
9.997324347496032715e-01 9.997275471687316895e-01
9.361158609390258789e-01 9.343998432159423828e-01
1.713248086161911488e-03 1.792591181583702564e-03
3.223162570176185682e-10 3.395091430213881267e-10
3.536636086209909990e-06 3.604484845709521323e-06
8.489716053009033203e-01 8.472740054130554199e-01
8.679479037709825207e-07 8.841462317832338158e-07
3.989130732406920288e-07 4.166805069871770684e-07
1.591232887676596874e-07 1.639873943304337445e-07
5.140944114856438318e-09 5.351939336151190219e-09
9.997205138206481934e-01 9.997100234031677246e-01
1.029378690873272717e-04 1.065911637851968408e-04
9.251955890863042264e-14 9.957111497078605100e-14
9.519375562667846680e-01 9.506934285163879395e-01
1.063864328898489475e-05 1.086852898879442364e-05
2.968014159705489874e-04 2.947850734926760197e-04
9.153962309937924147e-06 9.285452506446745247e-06
4.662415939438169232e-11 4.960220081895450051e-11
3.777479985728859901e-03 3.923166543245315552e-03
9.999978542327880859e-01 9.999977350234985352e-01
9.999583959579467773e-01 9.999573230743408203e-01
7.547481358051300049e-02 7.508455216884613037e-02
3.222816360448632622e-07 3.313056424758542562e-07
7.335721165873110294e-04 7.381091127172112465e-04
3.114974685013294220e-02 3.018555045127868652e-02
4.759526800457436480e-11 4.960314450852543189e-11
9.375874299166753190e-08 9.528682198833848815e-08
