   2.9326796e+00   7.4266747e-02   7.8772344e-01
  -1.7590227e+00  -2.6226472e+00   1.1878539e+00
  -1.1931658e-01   1.3795998e+00   5.0156154e+00
   1.2116387e+00   3.1174408e+00  -6.0851120e+00
   5.9941798e-01  -9.1398792e-01  -7.9959306e-01
  -8.1479283e-01   2.9610065e+00  -1.2455227e+00
  -4.4095601e+00  -9.6479089e-01   1.5498460e-01
  -8.8663788e-01   2.4287267e+00   2.1862067e+00
   2.4557387e+00  -2.8466056e-01  -5.6034707e+00
   2.5745995e+00  -5.4395239e-01  -5.5401687e+00
  -2.5632351e+00  -1.7735417e+00  -3.1285135e+00
   4.3769861e+00  -2.3520816e+00   3.1696916e+00
   7.4692770e-02  -1.2006250e+00   2.5240029e+00
  -1.9090381e+00   1.4206560e+00  -3.4814865e+00
   1.4227412e+00   1.7773377e+00  -6.0247126e+00
   2.0895173e+00   1.2176035e+00  -2.8268804e+00
   5.0680903e+00  -3.0800033e+00  -2.9535754e+00
  -4.2969266e+00   2.1564730e+00   1.4218119e+00
   2.9462126e+00   2.6535902e+00   7.5455909e-01
  -2.3103369e+00   1.7024556e+00  -3.2838665e+00
   5.4723494e+00  -2.8735529e+00   1.0762928e+00
   2.4776428e-02  -7.6537907e-01  -1.2484540e+00
  -1.8065342e-01   1.2839037e+00   2.4775821e+00
   7.6429618e-01   1.4420730e+00  -6.1869922e+00
   9.3362679e-02  -1.7324183e+00   2.5263252e+00
  -3.3048566e+00  -1.4510719e+00  -2.4930268e+00
   5.6620675e+00   1.0871869e+00  -1.1991938e-01
   4.5329758e-01  -1.4142069e-01  -6.2377192e+00
  -3.0424801e+00   7.7733315e-01  -2.7542126e+00
   6.7535243e-01  -1.6559653e+00  -9.0024697e-02
   1.2192805e-01  -2.0286913e+00   1.9136933e-01
  -1.0888285e+00   2.0712105e+00  -3.7278224e+00
   1.7585300e+00   1.6771183e+00  -3.0993407e+00
   3.4001203e+00   2.7299075e+00  -4.9971554e+00
  -3.5113190e+00  -2.4637067e+00   3.1059979e+00
  -3.4617528e+00  -1.9966235e+00  -2.3118032e+00
   3.0700524e+00  -2.5189586e+00  -1.1773754e+00
  -1.3194998e+00  -6.4315929e-02  -9.6202463e-01
   3.3979378e+00  -1.9273964e+00  -4.9988608e+00
   2.7395589e+00   2.4874601e+00  -2.0038525e+00
   8.7064210e-02  -2.5189940e+00   1.6909529e-01
  -4.3677433e+00  -2.8640922e+00  -2.5314145e-01
   3.1101175e+00   3.5999608e-01  -9.9522986e-01
   2.9670983e-01   1.7121370e+00   2.2255343e-01
   5.5239096e+00  -1.1816155e+00   8.7167881e-01
  -1.8455891e+00  -2.0170126e+00   9.4777190e-01
  -6.4918125e-01  -1.0118713e+00  -1.2890110e+00
   6.9884356e-01  -1.8212087e+00  -1.5561820e-01
  -1.9249012e+00   6.3790163e-02   3.3354150e-01
  -6.1991868e-01   2.5532623e+00  -1.2945026e+00
  -2.9861820e+00   8.1005300e-01  -2.8044616e+00
   3.5833840e-01  -2.5036364e+00   2.1070601e-01
  -1.6033042e+00  -6.8577981e-01  -6.5141763e-01
  -1.6990179e+00  -2.7984263e+00  -4.9881708e-01
   5.2607562e+00   8.0607814e-03   1.7032719e+00
   1.7907054e+00  -4.2900853e-01   2.1418630e+00
  -3.0324101e+00   3.1262639e+00   3.6555027e+00
  -1.9618830e-01   1.9578568e+00  -3.7855425e+00
  -1.2787852e+00  -9.0153217e-02   4.7523611e+00
   6.9877712e-01   2.4783883e+00  -1.5539601e-01
   2.0314079e+00  -2.2773619e+00  -5.8032243e+00
   3.6861982e+00  -6.9111951e-01   3.8524013e+00
   2.2728990e-01   2.6851584e+00   2.2271982e-01
   2.5260282e+00   2.6231911e+00   1.4830996e+00
  -1.8822523e+00   1.3419251e+00   8.0238069e-01
  -1.8090227e+00   7.4353571e-01  -3.5223040e+00
  -6.6298131e-01  -9.8465123e-01  -1.2861961e+00
   1.1321703e+00   2.7396405e+00  -3.4631580e+00
  -1.8781608e-01  -2.3576142e+00  -3.7850861e+00
   7.1582108e-03   1.4488106e+00  -3.7691447e+00
   1.9425104e+00   9.2034485e-01   2.0408999e+00
   1.1755338e-01   2.0932557e+00   1.8899623e-01
   3.1526787e+00  -6.3911161e-01  -6.9508548e-01
   3.1030833e-01   1.5696792e+00   2.5429814e+00
   6.7345845e-01   2.1062526e+00  -8.5572410e-02
   2.3343190e+00  -1.1155142e+00   1.7029596e+00
   2.0308030e+00   3.2836942e-01   1.9752504e+00
   2.4044004e+00   3.0104571e+00  -2.4921180e+00
   4.2907456e-01   3.0981465e-01   5.0422814e+00
  -4.4031783e+00  -1.0654799e+00   5.8798748e-02
   4.9674280e+00   7.5066192e-01   2.3150881e+00
   2.3972932e-01  -8.7564625e-01   2.2376300e-01
  -4.1995882e-01   1.6116970e+00  -1.3148605e+00
   2.3268713e+00  -5.4097755e-01   1.7106448e+00
   3.6513049e+00  -4.8097128e-02  -4.7895946e+00
  -7.7304756e-01   1.2236078e+00   4.9034383e+00
   2.0658643e+00   2.9702746e+00   1.9476471e+00
  -1.8127528e+00  -1.0822475e+00   1.0501976e+00
   2.9726180e-01   2.1224800e+00   2.2249531e-01
  -3.7268819e+00   1.5021351e+00   2.7895628e+00
   3.1661652e+00   2.8536623e+00  -3.3920784e-01
   1.4717362e-03  -2.9410169e+00  -1.2561676e+00
   1.1119931e+00  -8.9931868e-01   2.4429611e+00
   5.0051587e-01   1.0219842e+00  -9.3429006e-01
  -3.2496207e+00  -1.3728662e+00   3.4273953e+00
  -1.1037847e+00  -1.6940531e+00   2.0342525e+00
   4.6861951e+00   1.3265598e+00  -3.6135510e+00
   2.8753406e-02   7.8271472e-01   1.0399652e-01
   2.2957997e+00   5.6931096e-01   4.6759117e+00
  -1.5970396e+00   1.0080615e+00  -3.5985181e+00
   2.7772011e+00  -2.8427978e+00  -1.9353755e+00
  -2.9130828e+00  -9.5011307e-01  -2.8669920e+00
  -4.1719181e+00  -3.0573615e-01   1.8545425e+00
   5.9146571e-01  -1.6279419e+00   5.1333530e-02
   5.1753621e+00   1.3511677e+00   1.9024663e+00
   2.0185899e-02   2.2379593e+00   8.7953335e-02
  -1.8417577e+00  -1.3728276e+00  -1.6526796e-01
   3.5076192e-01   1.4517352e+00  -1.0746429e+00
   5.3306627e+00  -2.2760029e+00  -2.3360970e+00
   3.7598473e-01   2.1156916e+00   2.0531378e-01
   1.0684639e+00  -2.2707324e+00  -3.4912800e+00
  -2.2058665e+00   5.5423591e-01  -3.3407900e+00
  -2.9506238e+00  -8.4096162e-01  -2.8352522e+00
   4.6151012e+00   1.9274271e+00   2.8659675e+00
   2.7071455e-01   2.3755378e-02   2.2429477e-01
   1.3430503e+00  -6.5380698e-02   4.9536132e+00
   2.9862095e+00   2.3690670e+00  -1.4584219e+00
  -4.3455663e+00  -9.2273720e-01  -3.8664618e-01
  -2.5840782e-01  -3.1765550e-01  -1.3093232e+00
   2.6546105e+00   2.9124467e+00  -2.1459777e+00
  -4.4106066e+00  -2.8758278e+00   1.7469988e-01
   3.7988752e+00   2.9716849e+00  -4.6564045e+00
   1.7986785e+00  -1.9527710e+00   2.1369116e+00
   5.2251748e-01   1.0500478e+00   1.2199700e-01
   2.8237207e-01   5.4311612e-01   2.2375614e-01
  -1.7650277e+00   1.1002638e+00  -3.5392568e+00
  -3.0006767e-01  -8.7322422e-01   4.9935330e+00
  -4.3013768e+00   7.5573165e-01  -5.9899275e-01
  -1.6429688e+00   1.9550187e+00   1.4170259e+00
   4.4115953e+00  -3.0205944e+00  -3.9910801e+00
   3.1054494e+00  -2.6145999e+00  -1.0192956e+00
   3.9764173e+00   2.9832669e+00  -4.4837443e+00
   4.2320849e-01   9.5095716e-01   1.8633900e-01
  -1.4339344e-01  -1.6886826e+00  -1.2928926e+00
  -1.8615661e+00  -6.0638303e-01   4.4997776e+00
   5.6019559e+00  -2.3749151e+00  -1.2695502e+00
  -1.3308831e+00  -1.4549418e+00   4.7333668e+00
  -1.8523293e+00  -1.5214974e+00  -1.3015201e-01
   6.5479268e-01  -1.0576785e+00  -6.9390583e-01
   3.6415166e+00  -2.1850781e+00   3.8887599e+00
  -1.1621588e+00  -9.5499604e-01   4.7924903e+00
  -1.5261728e+00  -2.3771900e+00  -7.5267971e-01
  -6.0559689e-01   2.4137048e+00  -1.2969550e+00
  -1.9080615e+00  -2.5492241e+00   6.5405300e-01
   2.3343079e+00   2.7020249e+00   4.6603626e+00
   1.7637972e+00  -6.3447625e-01   4.8554898e+00
   1.5935145e+00  -2.8437605e+00  -3.2121643e+00
   1.5384817e+00  -9.9039649e-01  -3.2468581e+00
  -1.7539381e+00   1.4826191e+00  -3.9152308e-01
  -4.3923789e+00   1.8515426e+00  -5.9784050e-02
  -2.9390960e-01   2.8215208e-01   4.9943957e+00
   1.6863761e+00   1.1700765e+00   2.2032845e+00
   1.8612026e+00   2.4732672e+00   2.0967614e+00
   2.5104629e+00  -2.7973257e+00   1.5027091e+00
  -1.6590781e+00  -1.2336319e+00  -5.6688867e-01
  -3.9299961e+00  -2.8513625e+00  -1.6007790e+00
   5.6684877e+00  -1.9133759e+00  -3.2665174e-01
   5.6573204e+00   1.3833425e+00  -7.6221628e-01
  -3.4626117e+00   1.3933169e+00   3.1703706e+00
  -1.3319205e+00   2.3737816e+00  -9.5144083e-01
  -4.2758490e+00   5.1794159e-01  -7.0218533e-01
   7.2691813e-01  -2.6974699e+00  -3.9711239e-01
   7.2370428e-01   2.6561825e+00  -2.7999095e-01
   1.7081985e-01   1.8872935e+00  -1.1872523e+00
   6.8939016e-01  -1.3449356e+00  -6.0264228e-01
   8.5568153e-01   2.7434418e-01  -3.5749581e+00
   4.2117776e-01   3.0459389e+00   1.8729567e-01
   1.7750885e+00   1.3551453e+00   4.8523368e+00
  -4.2513536e+00   2.1298088e+00   1.5990523e+00
   5.3440271e+00  -4.1933626e-01  -2.2984323e+00
   3.0746689e+00  -1.8457036e-01   3.5712515e-01
  -3.1239601e+00   3.8147361e-01  -2.6780676e+00
   5.5256405e+00  -1.4508406e+00   8.6419253e-01
   2.7827594e+00   1.5646292e+00  -1.9249358e+00
  -1.7043276e+00   2.4427601e-02  -4.8920232e-01
   2.2611888e+00   9.2243234e-01  -5.6999951e+00
   1.2392261e-01  -1.2079701e+00   1.9241587e-01
  -1.8781226e+00  -2.2699601e+00   8.2131694e-01
   2.5146520e+00  -1.5347978e-01  -5.5725160e+00
  -1.1973834e+00  -8.6419383e-01   1.9562018e+00
  -1.9224173e+00   1.8102701e+00   2.7821165e-01
   7.1909316e-01   1.7611506e+00  -2.4509547e-01
   5.5783840e+00   1.0587935e+00  -1.4104225e+00
   7.2243548e-01  -2.3027632e+00  -4.5020822e-01
  -1.8267754e+00  -3.0061530e+00   1.0086881e+00
   5.6346148e+00   3.7599024e-01   2.2316708e-01
   3.1393381e+00  -1.2514910e+00   1.7319856e-02
  -9.1950378e-01   2.7608927e+00  -3.7550283e+00
   9.5942947e-01   3.0216067e+00  -3.5360849e+00
  -4.3856087e+00  -1.3407036e+00  -1.2031539e-01
   8.1943937e-02   1.8901096e+00   1.6508144e-01
   3.0037138e+00   2.4888410e+00  -1.4066856e+00
   9.7284832e-02   6.1277755e-01   1.7648180e-01
   2.1492604e+00   2.4128483e+00   4.7318504e+00
  -1.7284912e+00   2.7880475e+00   1.2552502e+00
   3.5625526e+00   3.0886937e-01   3.9510839e+00
  -1.0237214e+00   1.4349967e+00  -1.1586293e+00
   1.0473320e+00   4.8228661e-01  -3.5002878e+00
   4.8895712e+00  -2.9791254e+00  -3.2867941e+00
   2.0480720e-01  -3.3595577e-01   2.1956303e-01
   2.5432267e-01   9.1924231e-01   2.2437426e-01
   4.1226393e-02   1.3322208e-01   1.2281202e-01
  -4.1019157e+00  -8.0228321e-01  -1.2282413e+00
   8.1023489e-02   2.7465981e+00  -3.7604212e+00
   6.9914306e-01   2.0705158e+00  -1.5662335e-01
  -2.9489284e-01   2.1933688e+00   4.9942585e+00
  -1.0743106e+00  -8.0089099e-01  -3.7304587e+00
   3.9375007e-01   5.8549595e-01   1.9896500e-01
   3.8558553e-01   2.3408168e+00   2.0199867e-01
   7.2147541e-01   2.7237709e+00  -4.5797968e-01
  -8.6054428e-01   1.0584923e+00   4.8814790e+00
   5.7642291e-01  -1.8423779e+00   6.9156609e-02
  -8.3752557e-01   9.6667178e-01  -1.2378616e+00
  -9.6928424e-01  -2.6888794e+00  -1.1849459e+00
   6.5672884e-01  -5.8605208e-01  -4.9840690e-02
   4.2797065e+00   1.0488618e+00   3.2818599e+00
  -4.3851646e+00   2.7251787e+00  -1.2403678e-01
  -3.9776987e+00   1.9537567e+00   2.3307092e+00
  -2.9142209e+00  -9.7086071e-02  -2.8660411e+00
   3.1384561e+00   1.6132029e+00  -8.2005205e-01
  -1.8770913e+00  -5.2120622e-01   8.2591342e-01
  -3.4308151e+00   2.9643188e+00  -2.3492533e+00
   7.1074532e-01   3.0660355e+00  -2.0124039e-01
   6.7886064e-01   2.2880064e+00  -6.3383845e-01
   3.7938427e-02  -6.9816383e-01   1.1824805e-01
   3.2230037e+00  -2.8436548e-01  -5.1304572e+00
   2.7361266e+00  -1.5916113e+00  -5.4486163e+00
   7.2421388e-01   1.7870830e+00  -2.8490253e-01
   2.5603364e+00   2.4054396e+00   1.4386144e+00
  -3.2077201e+00   2.5994272e+00  -2.5952807e+00
  -1.8016657e+00   3.6621498e-01  -2.7997492e-01
  -3.1051211e+00   6.2120661e-01   3.5824984e+00
   2.1441755e+00  -2.2061726e+00  -2.7748641e+00
   1.1365227e+00   2.5114739e+00   2.4358004e+00
  -1.4608132e+00  -3.1168633e-01  -8.2734170e-01
  -3.1465831e+00  -1.8493152e+00   3.5394091e+00
   5.6428291e+00   2.5110812e+00   1.4394947e-01
  -4.1276541e+00   1.6498736e+00   1.9776078e+00
   2.7372133e-01   2.4032323e+00   2.5414916e+00
   4.8596459e+00  -1.3511976e+00  -3.3379764e+00
  -1.2273449e+00   1.0884110e+00  -1.0340803e+00
   2.9056183e+00   1.0322011e+00  -1.6672244e+00
   3.9135105e+00  -2.3699233e+00  -4.5465655e+00
  -1.4709916e+00  -5.8233552e-01  -8.1629766e-01
  -1.1125726e+00  -1.4119137e+00  -1.1096188e+00
   5.2866900e+00   1.3613761e+00  -2.4546108e+00
   3.7949738e-01  -1.3610361e+00   2.0413231e-01
  -1.8811047e+00   2.4893908e+00  -1.7718096e-02
   4.8998155e-01   2.0519557e+00  -3.6845926e+00
  -6.6167137e-02  -6.9098380e-01  -1.2756513e+00
  -2.1346345e+00  -1.3176198e-02  -3.3773262e+00
  -1.2840312e-01   1.2239971e+00   5.0146646e+00
   3.1511554e+00   2.1009024e+00  -8.4219132e-02
  -2.9281325e+00   6.8882366e-01  -2.8543612e+00
  -3.1755289e-01   4.6958743e-01   4.9910408e+00
  -7.3397173e-01  -1.0930093e+00  -1.2694137e+00
  -4.9747967e-02  -2.7379231e-01  -3.7748546e+00
   6.9312577e-01   1.3433173e+00  -1.3744552e-01
   3.1417856e+00   2.4152881e+00  -7.9435732e-01
   2.9480754e+00   1.3876771e+00   4.3613981e+00
   5.4797208e+00  -3.0246451e+00  -1.8559662e+00
   3.1292457e+00   1.0981529e+00   8.7126995e-02
  -1.6375217e+00  -3.8636045e-01  -6.0086841e-01
  -3.0115241e+00  -3.9068734e-01  -2.7820737e+00
   5.5520835e+00  -2.4062286e+00  -1.5469239e+00
   3.1652301e+00   1.9772034e+00  -4.9314395e-01
   2.4140447e+00  -1.1004657e+00  -5.6248860e+00
   5.2964639e-02  -1.5944958e+00  -1.2384081e+00
   6.8784139e-01  -9.8826198e-01  -1.2210814e-01
  -1.8667189e+00  -7.8104932e-01  -7.7623036e-02
  -1.4005068e-01   2.9250611e-01   2.4868306e+00
   8.4673092e-01   3.8905580e-01   2.5044205e+00
  -1.9253493e+00  -6.5456824e-01   3.5086116e-01
  -4.3391735e+00  -6.4006256e-01  -4.2096012e-01
   5.7254917e-01   9.6555086e-02   7.3501154e-02
   8.2871051e-02   9.8979359e-01   2.5250378e+00
  -1.8493642e+00   2.8331837e+00  -1.4026444e-01
  -1.9157568e+00   1.3970569e+00   1.9618675e-01
   6.6073118e-01  -6.2781748e-01  -5.7864794e-02
   3.6118793e-01   2.0852091e+00  -3.7136055e+00
  -1.7114461e+00  -2.2975200e+00  -4.7608145e-01
   6.3081218e-01  -2.7616687e+00  -7.4381395e-01
   4.2817823e-05  -2.6122528e+00   4.1383090e-03
  -1.7230504e+00  -2.1117891e+00  -4.5409555e-01
   2.4158203e+00  -1.1044588e+00  -2.4781592e+00
   4.9103383e+00  -1.2457874e+00   2.4149116e+00
   1.6355208e-01  -3.0681988e+00   2.0912576e-01
   5.6689060e+00   2.5073110e-01  -4.2125093e-01
   7.2743787e-01  -2.5423484e+00  -3.8477949e-01
   2.6473781e+00  -2.2210127e+00   4.5202869e+00
   3.7002717e-02   8.2398451e-01   5.0293550e+00
   5.5412368e+00   2.2576767e+00  -1.5985664e+00
   7.1878722e-01   2.9796224e+00  -4.7707829e-01
   3.1625688e+00   4.4509097e-01  -2.3552375e-01
   1.9797923e-01   3.1218020e+00   2.5367152e+00
   4.3984057e-01   3.3641163e-01  -9.9795702e-01
   1.3733766e+00   9.7128336e-02  -3.3428619e+00
  -3.7143584e-01  -1.0638560e+00  -3.7908259e+00
  -3.0312630e-01  -4.3981167e-01  -1.3128623e+00
   3.1080131e+00  -5.1482827e-02  -1.0061994e+00
   1.0507055e+00  -2.6952535e+00  -6.1257814e+00
   3.0396852e+00   2.4362373e+00   4.8559210e-01
  -4.3518673e+00  -2.7354878e+00  -3.5122160e-01
   4.6130719e-01  -4.0096175e-01   2.5435458e+00
   1.1351640e-01   2.0522737e+00   1.8670854e-01
  -1.8282630e+00  -6.6265812e-01  -2.0673994e-01
   1.1403045e-01   7.1298371e-01   5.0343157e+00
  -1.6216904e+00   2.0020788e+00   1.4525985e+00
   5.0561502e-01   2.4267863e+00   1.3562717e-01
   3.1626295e+00   2.7087542e+00  -5.5741411e-01
  -1.1472091e+00  -1.9428574e+00   1.9990982e+00
  -3.7811277e+00  -1.5168725e+00   2.7001952e+00
   3.0511918e+00   2.4998638e+00  -1.2492795e+00
   3.5866972e-01   5.8660987e-01   5.0422132e+00
   1.3475000e+00   2.4127946e-02   4.9527693e+00
   1.9598792e-01   7.0880355e-01  -1.1742410e+00
   7.2398122e-01   2.0069891e+00  -2.8261952e-01
   1.6706493e+00   2.0036556e-01   4.8804482e+00
  -2.2475125e+00  -1.8719174e+00  -3.3185816e+00
   2.5372800e-02  -2.8969590e-01   9.8054115e-02
   5.6180872e+00  -4.5294905e-01   3.5748017e-01
   3.1442172e+00   2.9282958e+00  -7.7447920e-01
   2.6182136e+00   7.5432815e-01  -2.2023787e+00
  -3.8493062e-01   1.2276713e+00  -3.7908958e+00
  -2.7818632e+00   1.3833351e+00   3.8846048e+00
   4.1056088e+00  -9.6198589e-01   3.4680121e+00
  -6.3957530e-01   1.0675396e-01   2.3190549e+00
   5.1647898e-01   3.5622288e-01   1.2700977e-01
  -3.9735984e+00  -2.1583042e+00   2.3393178e+00
  -1.8281007e+00   3.8990963e-01   1.0046080e+00
   3.0845145e+00   1.2239852e+00   4.2807864e+00
  -1.0036285e+00  -4.6209350e-01   2.1089778e+00
   2.2315922e+00   2.1128494e+00   4.7010470e+00
   3.9987232e-01   1.4538478e+00  -1.0345063e+00
   7.2786448e-01  -8.7945090e-01  -3.6397708e-01
   5.2547560e+00  -2.8769215e-01   1.7180038e+00
   1.7680436e-01  -7.1383332e-01   2.1317970e-01
  -4.2212510e+00   1.7313609e+00  -8.9355781e-01
  -3.9767384e+00   1.4719688e+00   2.3327294e+00
   1.5142884e+00  -4.3807722e-01   2.2917320e+00
  -7.4324029e-01   1.2173833e+00   2.2679165e+00
   1.9335865e+00   2.7973588e+00  -5.8437842e+00
  -3.9636432e-02   1.7858861e+00   2.5066363e+00
   1.6322449e+00   1.2916461e+00   2.2327770e+00
   6.1833977e-01  -2.4546254e+00  -7.6705895e-01
  -1.8796130e+00  -6.9158608e-01   8.1458324e-01
  -1.9253660e+00   5.7117127e-01   4.3233723e-01
   5.5993568e+00  -2.5522269e-01   4.8489803e-01
  -1.0450178e+00  -2.8252972e+00  -1.1475836e+00
  -1.9246542e+00  -1.7047062e+00   3.2591492e-01
   3.5673710e-01   2.0997718e+00   2.5441099e+00
  -4.4133899e+00  -3.0432942e+00   5.5830811e-01
   6.9865301e-01   2.2852628e+00  -5.7130828e-01
   4.9285336e+00  -2.6510703e+00   2.3836224e+00
   5.0430184e-01   1.0621259e+00   1.3663489e-01
   2.3927776e+00   1.3277896e-03   1.6405749e+00
   8.7722878e-02  -1.7718972e+00   1.6959578e-01
  -3.1739891e+00   4.4997487e-01   3.5103184e+00
  -4.3984968e+00  -2.3738556e+00   2.9480991e-03
  -3.0459208e-01   1.0754692e+00  -1.3129520e+00
  -4.0609012e+00   6.2571445e-01  -1.3261919e+00
   2.1767463e+00  -2.7898841e+00  -2.7427705e+00
   3.8195560e+00  -2.7875790e+00   3.7389477e+00
   2.1263232e+00  -2.1834029e+00  -2.7921022e+00
   5.6638122e+00  -3.0183099e+00  -1.5783833e-01
   7.9552504e-01  -4.0730406e-01   2.5129958e+00
  -1.3755678e+00   2.0874091e+00   1.7807734e+00
   3.0265455e+00   7.3758420e-01   5.2882827e-01
  -1.2385739e+00   1.2647685e-01  -1.0258787e+00
   5.2359655e+00   2.2862515e+00  -2.5823585e+00
   2.5418835e+00  -2.5277385e+00   1.4627619e+00
  -1.1972912e+00   2.5638676e+00  -1.0552918e+00
   1.2760298e+00  -2.4629037e+00   2.3901326e+00
  -4.4106409e+00   1.0679378e-01   1.7537705e-01
   9.2494601e-02  -2.2421168e+00   2.5262204e+00
   3.2151220e-01   3.7303631e-01  -1.0963649e+00
   4.1588440e+00  -3.1128180e+00   3.4129531e+00
   9.0160987e-01   1.6756124e+00  -3.5581921e+00
  -9.4644400e-01   2.1910047e+00   2.1479980e+00
  -4.6555056e-01   2.6189653e+00  -1.3128467e+00
  -4.0447227e-01   3.0597119e+00  -1.3151900e+00
   3.0832174e+00   3.2252230e-02  -1.1227600e+00
   1.3649475e+00  -1.4362003e+00   2.3565115e+00
  -3.7113352e+00  -2.5085585e+00   2.8143613e+00
   3.9581182e-01   4.9315659e-02   1.9816745e-01
   3.6036622e+00   5.3789800e-01   3.9189405e+00
  -4.0602455e+00   1.6517683e+00  -1.3277037e+00
   7.2019951e-01  -2.6203230e+00  -4.6745948e-01
   4.2824999e+00   1.0153388e+00   3.2787248e+00
   3.2715285e-03   1.0668230e-01  -1.2555906e+00
